index,raw_tick_uint32,intensity_int16,endianness
5677,4294957334,0,LE
5678,3643408384,-1,LE
5679,0,-9922,LE
5680,65535,0,LE
5681,4294957393,0,LE
5682,3647209472,-1,LE
5683,0,-9865,LE
5684,65535,0,LE
5685,4294957449,0,LE
5686,3650748416,-1,LE
5687,0,-9813,LE
5688,65535,0,LE
5689,4294957500,0,LE
5690,3654025216,-1,LE
5691,0,-9765,LE
5692,65535,0,LE
5693,4294957546,0,LE
5694,3656974336,-1,LE
5695,0,-9722,LE
5696,65535,0,LE
5697,4294957587,0,LE
5698,3659464704,-1,LE
5699,0,-9685,LE
5700,65535,0,LE
5701,4294957621,0,LE
5702,3661561856,-1,LE
5703,0,-9655,LE
5704,65535,0,LE
5705,4294957649,0,LE
5706,3663265792,-1,LE
5707,0,-9632,LE
5708,65535,0,LE
5709,4294957670,0,LE
5710,3664510976,-1,LE
5711,0,-9615,LE
5712,65535,0,LE
5713,4294957685,0,LE
5714,3665297408,-1,LE
5715,0,-9605,LE
5716,65535,0,LE
5717,4294957693,0,LE
5718,3665690624,-1,LE
5719,0,-9601,LE
5720,65535,0,LE
5721,4294957695,0,LE
5722,3665690624,-1,LE
5723,0,-9603,LE
5724,65535,0,LE
5725,4294957691,0,LE
5726,3665297408,-1,LE
5727,0,-9610,LE
5728,65535,0,LE
5729,4294957682,0,LE
5730,3664642048,-1,LE
5731,0,-9622,LE
5732,65535,0,LE
5733,4294957669,0,LE
5734,3663724544,-1,LE
5735,0,-9637,LE
5736,65535,0,LE
5737,4294957653,0,LE
5738,3662610432,-1,LE
5739,0,-9655,LE
5740,65535,0,LE
5741,4294957635,0,LE
5742,3661365248,-1,LE
5743,0,-9675,LE
5744,65535,0,LE
5745,4294957614,0,LE
5746,3659988992,-1,LE
5747,0,-9696,LE
5748,65535,0,LE
5749,4294957592,0,LE
5750,3658547200,-1,LE
5751,0,-9719,LE
5752,65535,0,LE
5753,4294957568,0,LE
5754,3656908800,-1,LE
5755,0,-9744,LE
5756,65535,0,LE
5757,4294957543,0,LE
5758,3655204864,-1,LE
5759,0,-9771,LE
5760,65535,0,LE
5761,4294957515,0,LE
5762,3653304320,-1,LE
5763,0,-9801,LE
5764,65535,0,LE
5765,4294957485,0,LE
5766,3651272704,-1,LE
5767,0,-9833,LE
5768,65535,0,LE
5769,4294957452,0,LE
5770,3649044480,-1,LE
5771,0,-9868,LE
5772,65535,0,LE
5773,4294957416,0,LE
5774,3646619648,-1,LE
5775,0,-9906,LE
5776,65535,0,LE
5777,4294957376,0,LE
5778,3643932672,-1,LE
5779,0,-9949,LE
5780,65535,0,LE
5781,4294957332,0,LE
5782,3640918016,-1,LE
5783,0,-9996,LE
5784,65535,0,LE
5785,4294957284,0,LE
5786,3637706752,-1,LE
5787,0,-10048,LE
5788,65535,0,LE
5789,4294957230,0,LE
5790,3634102272,-1,LE
5791,0,-10104,LE
5792,65535,0,LE
5793,4294957173,0,LE
5794,3630235648,-1,LE
5795,0,-10163,LE
5796,65535,0,LE
5797,4294957112,0,LE
5798,3626237952,-1,LE
5799,0,-10225,LE
5800,65535,0,LE
5801,4294957051,0,LE
5802,3622174720,-1,LE
5803,0,-10286,LE
5804,65535,0,LE
5805,4294956989,0,LE
5806,3618177024,-1,LE
5807,0,-10347,LE
5808,65535,0,LE
5809,4294956929,0,LE
5810,3614310400,-1,LE
5811,0,-10405,LE
5812,65535,0,LE
5813,4294956873,0,LE
5814,3610705920,-1,LE
5815,0,-10458,LE
5816,65535,0,LE
5817,4294956821,0,LE
5818,3607429120,-1,LE
5819,0,-10505,LE
5820,65535,0,LE
5821,4294956777,0,LE
5822,3604742144,-1,LE
5823,0,-10544,LE
5824,65535,0,LE
5825,4294956742,0,LE
5826,3602644992,-1,LE
5827,0,-10572,LE
5828,65535,0,LE
5829,4294956717,0,LE
5830,3601268736,-1,LE
5831,0,-10589,LE
5832,65535,0,LE
5833,4294956704,0,LE
5834,3600744448,-1,LE
5835,0,-10593,LE
5836,65535,0,LE
5837,4294956704,0,LE
5838,3600941056,-1,LE
5839,0,-10586,LE
5840,65535,0,LE
5841,4294956714,0,LE
5842,3601858560,-1,LE
5843,0,-10569,LE
5844,65535,0,LE
5845,4294956735,0,LE
5846,3603431424,-1,LE
5847,0,-10542,LE
5848,65535,0,LE
5849,4294956765,0,LE
5850,3605594112,-1,LE
5851,0,-10507,LE
5852,65535,0,LE
5853,4294956802,0,LE
5854,3608084480,-1,LE
5855,0,-10467,LE
5856,65535,0,LE
5857,4294956843,0,LE
5858,3610902528,-1,LE
5859,0,-10423,LE
5860,65535,0,LE
5861,4294956888,0,LE
5862,3613851648,-1,LE
5863,0,-10379,LE
5864,65535,0,LE
5865,4294956932,0,LE
5866,3616669696,-1,LE
5867,0,-10336,LE
5868,65535,0,LE
5869,4294956973,0,LE
5870,3619225600,-1,LE
5871,0,-10299,LE
5872,65535,0,LE
5873,4294957008,0,LE
5874,3621388288,-1,LE
5875,0,-10269,LE
5876,65535,0,LE
5877,4294957035,0,LE
5878,3622961152,-1,LE
5879,0,-10248,LE
5880,65535,0,LE
5881,4294957052,0,LE
5882,3623878656,-1,LE
5883,0,-10238,LE
5884,65535,0,LE
5885,4294957060,0,LE
5886,3624140800,-1,LE
5887,0,-10237,LE
5888,65535,0,LE
5889,4294957057,0,LE
5890,3623747584,-1,LE
5891,0,-10246,LE
5892,65535,0,LE
5893,4294957045,0,LE
5894,3622764544,-1,LE
5895,0,-10263,LE
5896,65535,0,LE
5897,4294957025,0,LE
5898,3621322752,-1,LE
5899,0,-10288,LE
5900,65535,0,LE
5901,4294956999,0,LE
5902,3619487744,-1,LE
5903,0,-10317,LE
5904,65535,0,LE
5905,4294956969,0,LE
5906,3617456128,-1,LE
5907,0,-10349,LE
5908,65535,0,LE
5909,4294956937,0,LE
5910,3615358976,-1,LE
5911,0,-10380,LE
5912,65535,0,LE
5913,4294956906,0,LE
5914,3613458432,-1,LE
5915,0,-10408,LE
5916,65535,0,LE
5917,4294956880,0,LE
5918,3611885568,-1,LE
5919,0,-10430,LE
5920,65535,0,LE
5921,4294956861,0,LE
5922,3610771456,-1,LE
5923,0,-10443,LE
5924,65535,0,LE
5925,4294956850,0,LE
5926,3610312704,-1,LE
5927,0,-10447,LE
5928,65535,0,LE
5929,4294956851,0,LE
5930,3610574848,-1,LE
5931,0,-10439,LE
5932,65535,0,LE
5933,4294956863,0,LE
5934,3611623424,-1,LE
5935,0,-10419,LE
5936,65535,0,LE
5937,4294956886,0,LE
5938,3613327360,-1,LE
5939,0,-10389,LE
5940,65535,0,LE
5941,4294956919,0,LE
5942,3615752192,-1,LE
5943,0,-10350,LE
5944,65535,0,LE
5945,4294956961,0,LE
5946,3618701312,-1,LE
5947,0,-10303,LE
5948,65535,0,LE
5949,4294957011,0,LE
5950,3622109184,-1,LE
5951,0,-10249,LE
5952,65535,0,LE
5953,4294957066,0,LE
5954,3625779200,-1,LE
5955,0,-10191,LE
5956,65535,0,LE
5957,4294957124,0,LE
5958,3629645824,-1,LE
5959,0,-10132,LE
5960,65535,0,LE
5961,4294957184,0,LE
5962,3633577984,-1,LE
5963,0,-10073,LE
5964,65535,0,LE
5965,4294957243,0,LE
5966,3637379072,-1,LE
5967,0,-10016,LE
5968,65535,0,LE
5969,4294957298,0,LE
5970,3640918016,-1,LE
5971,0,-9964,LE
5972,65535,0,LE
5973,4294957348,0,LE
5974,3644063744,-1,LE
5975,0,-9917,LE
5976,65535,0,LE
5977,4294957393,0,LE
5978,3646816256,-1,LE
5979,0,-9878,LE
5980,65535,0,LE
5981,4294957430,0,LE
5982,3649110016,-1,LE
5983,0,-9845,LE
5984,65535,0,LE
5985,4294957460,0,LE
5986,3650945024,-1,LE
5987,0,-9819,LE
5988,65535,0,LE
5989,4294957484,0,LE
5990,3652321280,-1,LE
5991,0,-9800,LE
5992,65535,0,LE
5993,4294957501,0,LE
5994,3653369856,-1,LE
5995,0,-9786,LE
5996,65535,0,LE
5997,4294957513,0,LE
5998,3653959680,-1,LE
5999,0,-9779,LE
6000,65535,0,LE
6001,4294957518,0,LE
6002,3654221824,-1,LE
6003,0,-9777,LE
6004,65535,0,LE
6005,4294957518,0,LE
6006,3654090752,-1,LE
6007,0,-9780,LE
6008,65535,0,LE
6009,4294957514,0,LE
6010,3653763072,-1,LE
6011,0,-9787,LE
6012,65535,0,LE
6013,4294957506,0,LE
6014,3653107712,-1,LE
6015,0,-9798,LE
6016,65535,0,LE
6017,4294957494,0,LE
6018,3652321280,-1,LE
6019,0,-9811,LE
6020,65535,0,LE
6021,4294957480,0,LE
6022,3651338240,-1,LE
6023,0,-9826,LE
6024,65535,0,LE
6025,4294957465,0,LE
6026,3650355200,-1,LE
6027,0,-9842,LE
6028,65535,0,LE
6029,4294957448,0,LE
6030,3649175552,-1,LE
6031,0,-9860,LE
6032,65535,0,LE
6033,4294957430,0,LE
6034,3647995904,-1,LE
6035,0,-9879,LE
6036,65535,0,LE
6037,4294957411,0,LE
6038,3646750720,-1,LE
6039,0,-9898,LE
6040,65535,0,LE
6041,4294957391,0,LE
6042,3645440000,-1,LE
6043,0,-9917,LE
6044,65535,0,LE
6045,4294957372,0,LE
6046,3644194816,-1,LE
6047,0,-9936,LE
6048,65535,0,LE
6049,4294957355,0,LE
6050,3643080704,-1,LE
6051,0,-9952,LE
6052,65535,0,LE
6053,4294957339,0,LE
6054,3642097664,-1,LE
6055,0,-9967,LE
6056,65535,0,LE
6057,4294957325,0,LE
6058,3641180160,-1,LE
6059,0,-9979,LE
6060,65535,0,LE
6061,4294957313,0,LE
6062,3640524800,-1,LE
6063,0,-9990,LE
6064,65535,0,LE
6065,4294957303,0,LE
6066,3639934976,-1,LE
6067,0,-9998,LE
6068,65535,0,LE
6069,4294957295,0,LE
6070,3639410688,-1,LE
6071,0,-10004,LE
6072,65535,0,LE
6073,4294957290,0,LE
6074,3639148544,-1,LE
6075,0,-10008,LE
6076,65535,0,LE
6077,4294957288,0,LE
6078,3639083008,-1,LE
6079,0,-10007,LE
6080,65535,0,LE
6081,4294957289,0,LE
6082,3639279616,-1,LE
6083,0,-10004,LE
6084,65535,0,LE
6085,4294957294,0,LE
6086,3639607296,-1,LE
6087,0,-9997,LE
6088,65535,0,LE
6089,4294957301,0,LE
6090,3640197120,-1,LE
6091,0,-9988,LE
6092,65535,0,LE
6093,4294957311,0,LE
6094,3640852480,-1,LE
6095,0,-9977,LE
6096,65535,0,LE
6097,4294957323,0,LE
6098,3641704448,-1,LE
6099,0,-9963,LE
6100,65535,0,LE
6101,4294957338,0,LE
6102,3642687488,-1,LE
6103,0,-9948,LE
6104,65535,0,LE
6105,4294957354,0,LE
6106,3643801600,-1,LE
6107,0,-9929,LE
6108,65535,0,LE
6109,4294957373,0,LE
6110,3645046784,-1,LE
6111,0,-9910,LE
6112,65535,0,LE
6113,4294957393,0,LE
6114,3646423040,-1,LE
6115,0,-9889,LE
6116,65535,0,LE
6117,4294957415,0,LE
6118,3647864832,-1,LE
6119,0,-9867,LE
6120,65535,0,LE
6121,4294957436,0,LE
6122,3649175552,-1,LE
6123,0,-9847,LE
6124,65535,0,LE
6125,4294957455,0,LE
6126,3650420736,-1,LE
6127,0,-9829,LE
6128,65535,0,LE
6129,4294957473,0,LE
6130,3651534848,-1,LE
6131,0,-9813,LE
6132,65535,0,LE
6133,4294957488,0,LE
6134,3652452352,-1,LE
6135,0,-9800,LE
6136,65535,0,LE
6137,4294957500,0,LE
6138,3653173248,-1,LE
6139,0,-9790,LE
6140,65535,0,LE
6141,4294957509,0,LE
6142,3653632000,-1,LE
6143,0,-9784,LE
6144,65535,0,LE
6145,4294957513,0,LE
6146,3653828608,-1,LE
6147,0,-9782,LE
6148,65535,0,LE
6149,4294957513,0,LE
6150,3653763072,-1,LE
6151,0,-9785,LE
6152,65535,0,LE
6153,4294957510,0,LE
6154,3653435392,-1,LE
6155,0,-9791,LE
6156,65535,0,LE
6157,4294957502,0,LE
6158,3652911104,-1,LE
6159,0,-9800,LE
6160,65535,0,LE
6161,4294957492,0,LE
6162,3652190208,-1,LE
6163,0,-9813,LE
6164,65535,0,LE
6165,4294957479,0,LE
6166,3651272704,-1,LE
6167,0,-9827,LE
6168,65535,0,LE
6169,4294957464,0,LE
6170,3650289664,-1,LE
6171,0,-9842,LE
6172,65535,0,LE
6173,4294957449,0,LE
6174,3649306624,-1,LE
6175,0,-9857,LE
6176,65535,0,LE
6177,4294957434,0,LE
6178,3648389120,-1,LE
6179,0,-9870,LE
6180,65535,0,LE
6181,4294957422,0,LE
6182,3647668224,-1,LE
6183,0,-9881,LE
6184,65535,0,LE
6185,4294957413,0,LE
6186,3647078400,-1,LE
6187,0,-9888,LE
6188,65535,0,LE
6189,4294957406,0,LE
6190,3646750720,-1,LE
6191,0,-9892,LE
6192,65535,0,LE
6193,4294957404,0,LE
6194,3646619648,-1,LE
6195,0,-9892,LE
6196,65535,0,LE
6197,4294957404,0,LE
6198,3646750720,-1,LE
6199,0,-9890,LE
6200,65535,0,LE
6201,4294957407,0,LE
6202,3647012864,-1,LE
6203,0,-9884,LE
6204,65535,0,LE
6205,4294957414,0,LE
6206,3647537152,-1,LE
6207,0,-9876,LE
6208,65535,0,LE
6209,4294957424,0,LE
6210,3648258048,-1,LE
6211,0,-9864,LE
6212,65535,0,LE
6213,4294957437,0,LE
6214,3649110016,-1,LE
6215,0,-9850,LE
6216,65535,0,LE
6217,4294957451,0,LE
6218,3650093056,-1,LE
6219,0,-9834,LE
6220,65535,0,LE
6221,4294957467,0,LE
6222,3651141632,-1,LE
6223,0,-9819,LE
6224,65535,0,LE
6225,4294957482,0,LE
6226,3652059136,-1,LE
6227,0,-9806,LE
6228,65535,0,LE
6229,4294957494,0,LE
6230,3652845568,-1,LE
6231,0,-9795,LE
6232,65535,0,LE
6233,4294957504,0,LE
6234,3653435392,-1,LE
6235,0,-9787,LE
6236,65535,0,LE
6237,4294957511,0,LE
6238,3653828608,-1,LE
6239,0,-9782,LE
6240,65535,0,LE
6241,4294957515,0,LE
6242,3654025216,-1,LE
6243,0,-9780,LE
6244,65535,0,LE
6245,4294957516,0,LE
6246,3653959680,-1,LE
6247,0,-9782,LE
6248,65535,0,LE
6249,4294957513,0,LE
6250,3653697536,-1,LE
6251,0,-9787,LE
6252,65535,0,LE
6253,4294957507,0,LE
6254,3653238784,-1,LE
6255,0,-9796,LE
6256,65535,0,LE
6257,4294957497,0,LE
6258,3652517888,-1,LE
6259,0,-9807,LE
6260,65535,0,LE
6261,4294957485,0,LE
6262,3651665920,-1,LE
6263,0,-9821,LE
6264,65535,0,LE
6265,4294957470,0,LE
6266,3650682880,-1,LE
6267,0,-9836,LE
6268,65535,0,LE
6269,4294957454,0,LE
6270,3649634304,-1,LE
6271,0,-9852,LE
6272,65535,0,LE
6273,4294957439,0,LE
6274,3648651264,-1,LE
6275,0,-9867,LE
6276,65535,0,LE
6277,4294957424,0,LE
6278,3647668224,-1,LE
6279,0,-9881,LE
6280,65535,0,LE
6281,4294957410,0,LE
6282,3646816256,-1,LE
6283,0,-9894,LE
6284,65535,0,LE
6285,4294957397,0,LE
6286,3645964288,-1,LE
6287,0,-9907,LE
6288,65535,0,LE
6289,4294957385,0,LE
6290,3645177856,-1,LE
6291,0,-9919,LE
6292,65535,0,LE
6293,4294957373,0,LE
6294,3644325888,-1,LE
6295,0,-9932,LE
6296,65535,0,LE
6297,4294957360,0,LE
6298,3643473920,-1,LE
6299,0,-9946,LE
6300,65535,0,LE
6301,4294957345,0,LE
6302,3642490880,-1,LE
6303,0,-9962,LE
6304,65535,0,LE
6305,4294957329,0,LE
6306,3641311232,-1,LE
6307,0,-9980,LE
6308,65535,0,LE
6309,4294957309,0,LE
6310,3640000512,-1,LE
6311,0,-10002,LE
6312,65535,0,LE
6313,4294957286,0,LE
6314,3638427648,-1,LE
6315,0,-10026,LE
6316,65535,0,LE
6317,4294957261,0,LE
6318,3636723712,-1,LE
6319,0,-10053,LE
6320,65535,0,LE
6321,4294957234,0,LE
6322,3634888704,-1,LE
6323,0,-10082,LE
6324,65535,0,LE
6325,4294957204,0,LE
6326,3632988160,-1,LE
6327,0,-10111,LE
6328,65535,0,LE
6329,4294957175,0,LE
6330,3631022080,-1,LE
6331,0,-10140,LE
6332,65535,0,LE
6333,4294957147,0,LE
6334,3629318144,-1,LE
6335,0,-10165,LE
6336,65535,0,LE
6337,4294957123,0,LE
6338,3627810816,-1,LE
6339,0,-10186,LE
6340,65535,0,LE
6341,4294957104,0,LE
6342,3626696704,-1,LE
6343,0,-10201,LE
6344,65535,0,LE
6345,4294957093,0,LE
6346,3626172416,-1,LE
6347,0,-10206,LE
6348,65535,0,LE
6349,4294957090,0,LE
6350,3626237952,-1,LE
6351,0,-10201,LE
6352,65535,0,LE
6353,4294957098,0,LE
6354,3627024384,-1,LE
6355,0,-10186,LE
6356,65535,0,LE
6357,4294957118,0,LE
6358,3628531712,-1,LE
6359,0,-10159,LE
6360,65535,0,LE
6361,4294957149,0,LE
6362,3630759936,-1,LE
6363,0,-10121,LE
6364,65535,0,LE
6365,4294957191,0,LE
6366,3633774592,-1,LE
6367,0,-10072,LE
6368,65535,0,LE
6369,4294957243,0,LE
6370,3637379072,-1,LE
6371,0,-10014,LE
6372,65535,0,LE
6373,4294957303,0,LE
6374,3641507840,-1,LE
6375,0,-9949,LE
6376,65535,0,LE
6377,4294957370,0,LE
6378,3646029824,-1,LE
6379,0,-9878,LE
6380,65535,0,LE
6381,4294957442,0,LE
6382,3650813952,-1,LE
6383,0,-9804,LE
6384,65535,0,LE
6385,4294957516,0,LE
6386,3655663616,-1,LE
6387,0,-9730,LE
6388,65535,0,LE
6389,4294957591,0,LE
6390,3660513280,-1,LE
6391,0,-9657,LE
6392,65535,0,LE
6393,4294957663,0,LE
6394,3665100800,-1,LE
6395,0,-9589,LE
6396,65535,0,LE
6397,4294957728,0,LE
6398,3669295104,-1,LE
6399,0,-9528,LE
6400,65535,0,LE
6401,4294957786,0,LE
6402,3672834048,-1,LE
6403,0,-9478,LE
6404,65535,0,LE
6405,4294957833,0,LE
6406,3675652096,-1,LE
6407,0,-9439,LE
6408,65535,0,LE
6409,4294957867,0,LE
6410,3677552640,-1,LE
6411,0,-9414,LE
6412,65535,0,LE
6413,4294957887,0,LE
6414,3678535680,-1,LE
6415,0,-9404,LE
6416,65535,0,LE
6417,4294957891,0,LE
6418,3678470144,-1,LE
6419,0,-9410,LE
6420,65535,0,LE
6421,4294957880,0,LE
6422,3677421568,-1,LE
6423,0,-9432,LE
6424,65535,0,LE
6425,4294957854,0,LE
6426,3675324416,-1,LE
6427,0,-9469,LE
6428,65535,0,LE
6429,4294957812,0,LE
6430,3672309760,-1,LE
6431,0,-9520,LE
6432,65535,0,LE
6433,4294957756,0,LE
6434,3668377600,-1,LE
6435,0,-9584,LE
6436,65535,0,LE
6437,4294957688,0,LE
6438,3663724544,-1,LE
6439,0,-9658,LE
6440,65535,0,LE
6441,4294957612,0,LE
6442,3658547200,-1,LE
6443,0,-9738,LE
6444,65535,0,LE
6445,4294957530,0,LE
6446,3653173248,-1,LE
6447,0,-9821,LE
6448,65535,0,LE
6449,4294957447,0,LE
6450,3647733760,-1,LE
6451,0,-9903,LE
6452,65535,0,LE
6453,4294957367,0,LE
6454,3642556416,-1,LE
6455,0,-9980,LE
6456,65535,0,LE
6457,4294957292,0,LE
6458,3637903360,-1,LE
6459,0,-10048,LE
6460,65535,0,LE
6461,4294957228,0,LE
6462,3633905664,-1,LE
6463,0,-10104,LE
6464,65535,0,LE
6465,4294957176,0,LE
6466,3630891008,-1,LE
6467,0,-10145,LE
6468,65535,0,LE
6469,4294957141,0,LE
6470,3628924928,-1,LE
6471,0,-10169,LE
6472,65535,0,LE
6473,4294957123,0,LE
6474,3628204032,-1,LE
6475,0,-10174,LE
6476,65535,0,LE
6477,4294957125,0,LE
6478,3628728320,-1,LE
6479,0,-10159,LE
6480,65535,0,LE
6481,4294957147,0,LE
6482,3630628864,-1,LE
6483,0,-10123,LE
6484,65535,0,LE
6485,4294957188,0,LE
6486,3633709056,-1,LE
6487,0,-10070,LE
6488,65535,0,LE
6489,4294957248,0,LE
6490,3637968896,-1,LE
6491,0,-10000,LE
6492,65535,0,LE
6493,4294957323,0,LE
6494,3643211776,-1,LE
6495,0,-9915,LE
6496,65535,0,LE
6497,4294957411,0,LE
6498,3649241088,-1,LE
6499,0,-9820,LE
6500,65535,0,LE
6501,4294957509,0,LE
6502,3655860224,-1,LE
6503,0,-9717,LE
6504,65535,0,LE
6505,4294957614,0,LE
6506,3662807040,-1,LE
6507,0,-9609,LE
6508,65535,0,LE
6509,4294957723,0,LE
6510,3670016000,-1,LE
6511,0,-9500,LE
6512,65535,0,LE
6513,4294957833,0,LE
6514,3677159424,-1,LE
6515,0,-9391,LE
6516,65535,0,LE
6517,4294957940,0,LE
6518,3684106240,-1,LE
6519,0,-9286,LE
6520,65535,0,LE
6521,4294958044,0,LE
6522,3690790912,-1,LE
6523,0,-9187,LE
6524,65535,0,LE
6525,4294958140,0,LE
6526,3696951296,-1,LE
6527,0,-9095,LE
6528,65535,0,LE
6529,4294958230,0,LE
6530,3702652928,-1,LE
6531,0,-9011,LE
6532,65535,0,LE
6533,4294958311,0,LE
6534,3707764736,-1,LE
6535,0,-8936,LE
6536,65535,0,LE
6537,4294958383,0,LE
6538,3712352256,-1,LE
6539,0,-8869,LE
6540,65535,0,LE
6541,4294958448,0,LE
6542,3716415488,-1,LE
6543,0,-8809,LE
6544,65535,0,LE
6545,4294958505,0,LE
6546,3720019968,-1,LE
6547,0,-8756,LE
6548,65535,0,LE
6549,4294958556,0,LE
6550,3723231232,-1,LE
6551,0,-8708,LE
6552,65535,0,LE
6553,4294958602,0,LE
6554,3726180352,-1,LE
6555,0,-8665,LE
6556,65535,0,LE
6557,4294958644,0,LE
6558,3728801792,-1,LE
6559,0,-8626,LE
6560,65535,0,LE
6561,4294958682,0,LE
6562,3731226624,-1,LE
6563,0,-8590,LE
6564,65535,0,LE
6565,4294958717,0,LE
6566,3733454848,-1,LE
6567,0,-8557,LE
6568,65535,0,LE
6569,4294958749,0,LE
6570,3735486464,-1,LE
6571,0,-8528,LE
6572,65535,0,LE
6573,4294958777,0,LE
6574,3737255936,-1,LE
6575,0,-8502,LE
6576,65535,0,LE
6577,4294958802,0,LE
6578,3738828800,-1,LE
6579,0,-8479,LE
6580,65535,0,LE
6581,4294958824,0,LE
6582,3740139520,-1,LE
6583,0,-8460,LE
6584,65535,0,LE
6585,4294958841,0,LE
6586,3741188096,-1,LE
6587,0,-8445,LE
6588,65535,0,LE
6589,4294958854,0,LE
6590,3741908992,-1,LE
6591,0,-8437,LE
6592,65535,0,LE
6593,4294958860,0,LE
6594,3742171136,-1,LE
6595,0,-8435,LE
6596,65535,0,LE
6597,4294958860,0,LE
6598,3741974528,-1,LE
6599,0,-8441,LE
6600,65535,0,LE
6601,4294958851,0,LE
6602,3741188096,-1,LE
6603,0,-8455,LE
6604,65535,0,LE
6605,4294958835,0,LE
6606,3740008448,-1,LE
6607,0,-8476,LE
6608,65535,0,LE
6609,4294958812,0,LE
6610,3738304512,-1,LE
6611,0,-8504,LE
6612,65535,0,LE
6613,4294958781,0,LE
6614,3736207360,-1,LE
6615,0,-8538,LE
6616,65535,0,LE
6617,4294958745,0,LE
6618,3733651456,-1,LE
6619,0,-8579,LE
6620,65535,0,LE
6621,4294958702,0,LE
6622,3730702336,-1,LE
6623,0,-8625,LE
6624,65535,0,LE
6625,4294958654,0,LE
6626,3727425536,-1,LE
6627,0,-8677,LE
6628,65535,0,LE
6629,4294958601,0,LE
6630,3723886592,-1,LE
6631,0,-8733,LE
6632,65535,0,LE
6633,4294958544,0,LE
6634,3720151040,-1,LE
6635,0,-8791,LE
6636,65535,0,LE
6637,4294958485,0,LE
6638,3716284416,-1,LE
6639,0,-8850,LE
6640,65535,0,LE
6641,4294958426,0,LE
6642,3712352256,-1,LE
6643,0,-8909,LE
6644,65535,0,LE
6645,4294958367,0,LE
6646,3708551168,-1,LE
6647,0,-8968,LE
6648,65535,0,LE
6649,4294958309,0,LE
6650,3704750080,-1,LE
6651,0,-9024,LE
6652,65535,0,LE
6653,4294958253,0,LE
6654,3701145600,-1,LE
6655,0,-9079,LE
6656,65535,0,LE
6657,4294958200,0,LE
6658,3697737728,-1,LE
6659,0,-9130,LE
6660,65535,0,LE
6661,4294958150,0,LE
6662,3694526464,-1,LE
6663,0,-9177,LE
6664,65535,0,LE
6665,4294958104,0,LE
6666,3691642880,-1,LE
6667,0,-9219,LE
6668,65535,0,LE
6669,4294958064,0,LE
6670,3689152512,-1,LE
6671,0,-9256,LE
6672,65535,0,LE
6673,4294958029,0,LE
6674,3686924288,-1,LE
6675,0,-9288,LE
6676,65535,0,LE
6677,4294957999,0,LE
6678,3685089280,-1,LE
6679,0,-9314,LE
6680,65535,0,LE
6681,4294957974,0,LE
6682,3683581952,-1,LE
6683,0,-9336,LE
6684,65535,0,LE
6685,4294957954,0,LE
6686,3682336768,-1,LE
6687,0,-9353,LE
6688,65535,0,LE
6689,4294957938,0,LE
6690,3681419264,-1,LE
6691,0,-9367,LE
6692,65535,0,LE
6693,4294957926,0,LE
6694,3680632832,-1,LE
6695,0,-9377,LE
6696,65535,0,LE
6697,4294957916,0,LE
6698,3680108544,-1,LE
6699,0,-9385,LE
6700,65535,0,LE
6701,4294957909,0,LE
6702,3679649792,-1,LE
6703,0,-9391,LE
6704,65535,0,LE
6705,4294957903,0,LE
6706,3679256576,-1,LE
6707,0,-9396,LE
6708,65535,0,LE
6709,4294957899,0,LE
6710,3678994432,-1,LE
6711,0,-9400,LE
6712,65535,0,LE
6713,4294957895,0,LE
6714,3678797824,-1,LE
6715,0,-9403,LE
6716,65535,0,LE
6717,4294957892,0,LE
6718,3678666752,-1,LE
6719,0,-9404,LE
6720,65535,0,LE
6721,4294957892,0,LE
6722,3678666752,-1,LE
6723,0,-9404,LE
6724,65535,0,LE
6725,4294957892,0,LE
6726,3678732288,-1,LE
6727,0,-9402,LE
6728,65535,0,LE
6729,4294957896,0,LE
6730,3679059968,-1,LE
6731,0,-9396,LE
6732,65535,0,LE
6733,4294957903,0,LE
6734,3679584256,-1,LE
6735,0,-9386,LE
6736,65535,0,LE
6737,4294957914,0,LE
6738,3680436224,-1,LE
6739,0,-9372,LE
6740,65535,0,LE
6741,4294957930,0,LE
6742,3681550336,-1,LE
6743,0,-9353,LE
6744,65535,0,LE
6745,4294957951,0,LE
6746,3682992128,-1,LE
6747,0,-9330,LE
6748,65535,0,LE
6749,4294957974,0,LE
6750,3684630528,-1,LE
6751,0,-9305,LE
6752,65535,0,LE
6753,4294958000,0,LE
6754,3686334464,-1,LE
6755,0,-9278,LE
6756,65535,0,LE
6757,4294958026,0,LE
6758,3688038400,-1,LE
6759,0,-9253,LE
6760,65535,0,LE
6761,4294958051,0,LE
6762,3689545728,-1,LE
6763,0,-9231,LE
6764,65535,0,LE
6765,4294958071,0,LE
6766,3690790912,-1,LE
6767,0,-9215,LE
6768,65535,0,LE
6769,4294958085,0,LE
6770,3691511808,-1,LE
6771,0,-9206,LE
6772,65535,0,LE
6773,4294958090,0,LE
6774,3691642880,-1,LE
6775,0,-9209,LE
6776,65535,0,LE
6777,4294958084,0,LE
6778,3690856448,-1,LE
6779,0,-9224,LE
6780,65535,0,LE
6781,4294958063,0,LE
6782,3689218048,-1,LE
6783,0,-9254,LE
6784,65535,0,LE
6785,4294958029,0,LE
6786,3686662144,-1,LE
6787,0,-9299,LE
6788,65535,0,LE
6789,4294957979,0,LE
6790,3683123200,-1,LE
6791,0,-9357,LE
6792,65535,0,LE
6793,4294957917,0,LE
6794,3678797824,-1,LE
